"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000065526",-0.0318703142388237,6.80046730469773,0.107116066649809,0.743451648606812,0.844538041650159
"ENSG00000234608",0.0314947309872814,3.88978348621224,0.106959213509384,0.743632946235855,0.844691233208702
"ENSG00000122515",0.0317770815786724,6.8086294130067,0.106864778971357,0.743742168725807,0.844718248942106
"ENSG00000255310",-0.0913496132101457,0.138349505223481,0.106858340605299,0.743749617250874,0.844718248942106
"ENSG00000169252",-0.0789632843464681,1.45407695601772,0.106674726645437,0.743962144282368,0.844855880326136
"ENSG00000197694",-0.0298722915800852,8.41833340458563,0.106673383042562,0.743963700203617,0.844855880326136
"ENSG00000181666",-0.0387167410489765,5.46190132549782,0.106492885363906,0.744172819087119,0.844890481390783
"ENSG00000137807",-0.0456035439914767,5.23064579001942,0.106465118908204,0.744205005820758,0.844890481390783
"ENSG00000225125",0.0676000341731792,-1.1991570775918,0.106389785784856,0.744292354991491,0.844890481390783
"ENSG00000248334",0.0557708655156758,0.263493811620666,0.106388629463851,0.744293696018641,0.844890481390783
"ENSG00000158373",0.069927413403695,5.56568899532354,0.106379276672342,0.744304543084456,0.844890481390783
"ENSG00000165283",-0.0404537322216345,6.47908466305042,0.106350359513854,0.744338083609326,0.844890481390783
"ENSG00000221914",-0.039085661970559,5.8958520900782,0.106345696956282,0.744343492103563,0.844890481390783
"ENSG00000182010",-0.055375318397338,3.68728996661346,0.10632647152606,0.74436579468913,0.844890481390783
"ENSG00000239789",-0.0413408252766748,3.10832130668454,0.105929686078028,0.74482658722453,0.845360746860515
"ENSG00000111266",0.0442794816706903,6.76839190308889,0.105829062405292,0.744943594575463,0.845440789850151
"ENSG00000234171",0.0464885372915615,2.28642143290141,0.105783511578608,0.744996582273334,0.845448171110463
"ENSG00000279342",0.0571546365280407,-0.511168894002918,0.105715261468788,0.745075998877097,0.84548147951046
"ENSG00000130038",0.0768814760114105,3.74393778497089,0.105674367048266,0.745123597671107,0.84548147951046
"ENSG00000128891",0.0329121061850559,2.86350132745527,0.105638468301052,0.745165390177737,0.84548147951046
"ENSG00000104884",0.0352920383699749,4.51773075223089,0.105217946689123,0.745655537644589,0.845984836796195
"ENSG00000106333",-0.0548067651796825,6.12234486891926,0.10502836157589,0.745876866455666,0.846183161620238
"ENSG00000134460",-0.06343668104699,2.09620948186068,0.10490590313178,0.746019946423342,0.846233323518861
"ENSG00000162804",0.0566468558991419,4.58534128992291,0.104900605356619,0.746026138404926,0.846233323518861
